transaction_id,data_hora,ativo,quantidade,tipo_operacao,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
BTCX-00002102,2024-06-01 12:23:00+00:00,BTC,0.01,COMPRA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.968099+00:00
BTCX-00002103,2024-06-01 17:30:00+00:00,BTC,0.09,COMPRA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.968152+00:00
BTCX-00002104,2024-06-01 14:54:00+00:00,BTC,0.5,COMPRA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.968204+00:00
BTCX-00002105,2024-06-01 11:53:00+00:00,BTC,0.36,VENDA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.968256+00:00
BTCX-00002106,2024-06-01 12:03:00+00:00,BTC,0.48,COMPRA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.968308+00:00
BTCX-00002107,2024-06-01 20:09:00+00:00,BTC,0.25,COMPRA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.968362+00:00
BTCX-00002108,2024-06-01 14:03:00+00:00,BTC,0.45,COMPRA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.968414+00:00
BTCX-00002109,2024-06-01 10:30:00+00:00,BTC,0.39,COMPRA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.968465+00:00
BTCX-00002110,2024-06-01 14:09:00+00:00,BTC,0.06,COMPRA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.968518+00:00
BTCX-00002111,2024-06-02 15:09:00+00:00,BTC,0.49,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.968583+00:00
BTCX-00002112,2024-06-02 11:47:00+00:00,BTC,0.34,VENDA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.968641+00:00
BTCX-00002113,2024-06-02 20:21:00+00:00,BTC,0.29,COMPRA,USD,C009,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.968699+00:00
BTCX-00002114,2024-06-02 11:03:00+00:00,BTC,0.42,COMPRA,USD,C001,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.968757+00:00
BTCX-00002115,2024-06-02 17:10:00+00:00,BTC,0.01,VENDA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.968815+00:00
BTCX-00002116,2024-06-02 16:35:00+00:00,BTC,0.46,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.968867+00:00
BTCX-00002117,2024-06-02 13:45:00+00:00,BTC,0.15,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.968922+00:00
BTCX-00002118,2024-06-02 10:33:00+00:00,BTC,0.25,COMPRA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.968974+00:00
BTCX-00002119,2024-06-02 15:39:00+00:00,BTC,0.04,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.969026+00:00
BTCX-00002120,2024-06-02 20:35:00+00:00,BTC,0.39,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.969080+00:00
BTCX-00002121,2024-06-02 16:20:00+00:00,BTC,0.42,VENDA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.969133+00:00
BTCX-00002122,2024-06-02 09:51:00+00:00,BTC,0.24,VENDA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.969184+00:00
BTCX-00002123,2024-06-02 10:06:00+00:00,BTC,0.05,VENDA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.969236+00:00
BTCX-00002124,2024-06-02 09:15:00+00:00,BTC,0.19,COMPRA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.969287+00:00
BTCX-00002125,2024-06-02 10:13:00+00:00,BTC,0.39,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.969340+00:00
BTCX-00002126,2024-06-02 17:12:00+00:00,BTC,0.41,COMPRA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.969392+00:00
BTCX-00002127,2024-06-03 18:36:00+00:00,BTC,0.03,VENDA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.969453+00:00
BTCX-00002128,2024-06-03 14:05:00+00:00,BTC,0.2,COMPRA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.969508+00:00
BTCX-00002129,2024-06-03 15:32:00+00:00,BTC,0.13,VENDA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.969565+00:00
BTCX-00002130,2024-06-03 14:08:00+00:00,BTC,0.45,COMPRA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.969626+00:00
BTCX-00002131,2024-06-03 20:32:00+00:00,BTC,0.07,COMPRA,USD,C002,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.969686+00:00
BTCX-00002132,2024-06-03 15:30:00+00:00,BTC,0.38,COMPRA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.969744+00:00
BTCX-00002133,2024-06-03 11:43:00+00:00,BTC,0.3,COMPRA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.969799+00:00
BTCX-00002134,2024-06-03 20:14:00+00:00,BTC,0.14,COMPRA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.969853+00:00
BTCX-00002135,2024-06-03 17:33:00+00:00,BTC,0.47,VENDA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.969910+00:00
BTCX-00002136,2024-06-03 14:18:00+00:00,BTC,0.24,VENDA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.969963+00:00
BTCX-00002137,2024-06-03 19:24:00+00:00,BTC,0.16,COMPRA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.970014+00:00
BTCX-00002138,2024-06-03 10:09:00+00:00,BTC,0.37,VENDA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.970066+00:00
BTCX-00002139,2024-06-04 13:35:00+00:00,BTC,0.06,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.970124+00:00
BTCX-00002140,2024-06-04 14:10:00+00:00,BTC,0.19,COMPRA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.970177+00:00
BTCX-00002141,2024-06-04 18:23:00+00:00,BTC,0.23,COMPRA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.970229+00:00
BTCX-00002142,2024-06-04 20:49:00+00:00,BTC,0.3,VENDA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.970281+00:00
BTCX-00002143,2024-06-04 16:41:00+00:00,BTC,0.09,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.970333+00:00
BTCX-00002144,2024-06-04 09:23:00+00:00,BTC,0.19,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.970384+00:00
BTCX-00002145,2024-06-04 19:08:00+00:00,BTC,0.29,VENDA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.970435+00:00
BTCX-00002146,2024-06-04 14:23:00+00:00,BTC,0.06,VENDA,USD,C007,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.970486+00:00
BTCX-00002147,2024-06-04 13:56:00+00:00,BTC,0.44,COMPRA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.970542+00:00
BTCX-00002148,2024-06-04 09:47:00+00:00,BTC,0.16,COMPRA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.970603+00:00
BTCX-00002149,2024-06-04 13:24:00+00:00,BTC,0.11,VENDA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.970661+00:00
BTCX-00002150,2024-06-04 15:55:00+00:00,BTC,0.3,COMPRA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.970719+00:00
BTCX-00002151,2024-06-04 16:41:00+00:00,BTC,0.35,VENDA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.970774+00:00
BTCX-00002152,2024-06-05 20:06:00+00:00,BTC,0.26,VENDA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.970832+00:00
BTCX-00002153,2024-06-05 14:04:00+00:00,BTC,0.21,VENDA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.970885+00:00
BTCX-00002154,2024-06-05 12:44:00+00:00,BTC,0.48,VENDA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.970942+00:00
BTCX-00002155,2024-06-05 16:02:00+00:00,BTC,0.35,COMPRA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.970999+00:00
BTCX-00002156,2024-06-05 19:13:00+00:00,BTC,0.21,COMPRA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.971051+00:00
BTCX-00002157,2024-06-05 09:59:00+00:00,BTC,0.24,VENDA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.971105+00:00
BTCX-00002158,2024-06-05 09:13:00+00:00,BTC,0.02,VENDA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.971158+00:00
BTCX-00002159,2024-06-05 19:11:00+00:00,BTC,0.06,COMPRA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.971212+00:00
BTCX-00002160,2024-06-05 15:05:00+00:00,BTC,0.2,VENDA,USD,C004,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.971266+00:00
BTCX-00002161,2024-06-05 12:42:00+00:00,BTC,0.17,COMPRA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.971320+00:00
BTCX-00002162,2024-06-05 15:21:00+00:00,BTC,0.49,VENDA,USD,C009,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.971372+00:00
BTCX-00002163,2024-06-05 14:26:00+00:00,BTC,0.31,VENDA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.971428+00:00
BTCX-00002164,2024-06-05 11:44:00+00:00,BTC,0.28,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.971479+00:00
BTCX-00002165,2024-06-06 09:35:00+00:00,BTC,0.39,COMPRA,USD,C003,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.971538+00:00
BTCX-00002166,2024-06-06 19:37:00+00:00,BTC,0.4,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.971597+00:00
BTCX-00002167,2024-06-06 20:47:00+00:00,BTC,0.48,VENDA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.971655+00:00
BTCX-00002168,2024-06-06 16:59:00+00:00,BTC,0.1,VENDA,USD,C009,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.971713+00:00
BTCX-00002169,2024-06-06 19:26:00+00:00,BTC,0.17,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.971768+00:00
BTCX-00002170,2024-06-06 19:28:00+00:00,BTC,0.41,COMPRA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.971819+00:00
BTCX-00002171,2024-06-06 20:12:00+00:00,BTC,0.27,COMPRA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.971870+00:00
BTCX-00002172,2024-06-06 12:22:00+00:00,BTC,0.14,COMPRA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.971921+00:00
BTCX-00002173,2024-06-06 09:23:00+00:00,BTC,0.24,COMPRA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.971978+00:00
BTCX-00002174,2024-06-06 17:52:00+00:00,BTC,0.08,VENDA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.972034+00:00
BTCX-00002175,2024-06-06 15:26:00+00:00,BTC,0.23,VENDA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.972087+00:00
BTCX-00002176,2024-06-06 17:48:00+00:00,BTC,0.22,COMPRA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.972140+00:00
BTCX-00002177,2024-06-06 15:23:00+00:00,BTC,0.12,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.972192+00:00
BTCX-00002178,2024-06-06 15:18:00+00:00,BTC,0.43,VENDA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.972243+00:00
BTCX-00002179,2024-06-07 10:05:00+00:00,BTC,0.07,COMPRA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.972302+00:00
BTCX-00002180,2024-06-07 18:59:00+00:00,BTC,0.27,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.972355+00:00
BTCX-00002181,2024-06-07 18:59:00+00:00,BTC,0.35,COMPRA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.972408+00:00
BTCX-00002182,2024-06-07 17:37:00+00:00,BTC,0.03,VENDA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.972465+00:00
BTCX-00002183,2024-06-07 12:49:00+00:00,BTC,0.3,VENDA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.972523+00:00
BTCX-00002184,2024-06-07 16:07:00+00:00,BTC,0.23,VENDA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.972580+00:00
BTCX-00002185,2024-06-07 20:50:00+00:00,BTC,0.48,VENDA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.972637+00:00
BTCX-00002186,2024-06-07 12:32:00+00:00,BTC,0.19,VENDA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.972694+00:00
BTCX-00002187,2024-06-07 13:53:00+00:00,BTC,0.27,COMPRA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.972751+00:00
BTCX-00002188,2024-06-07 09:00:00+00:00,BTC,0.02,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.972802+00:00
BTCX-00002189,2024-06-07 20:38:00+00:00,BTC,0.21,VENDA,USD,C009,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.972859+00:00
BTCX-00002190,2024-06-07 15:15:00+00:00,BTC,0.36,VENDA,USD,C003,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.972910+00:00
BTCX-00002191,2024-06-07 19:25:00+00:00,BTC,0.04,VENDA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.972964+00:00
BTCX-00002192,2024-06-07 15:46:00+00:00,BTC,0.12,VENDA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.973016+00:00
BTCX-00002193,2024-06-07 11:27:00+00:00,BTC,0.15,COMPRA,USD,C005,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.973067+00:00
BTCX-00002194,2024-06-07 17:07:00+00:00,BTC,0.41,VENDA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.973118+00:00
BTCX-00002195,2024-06-08 11:20:00+00:00,BTC,0.14,COMPRA,USD,C005,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.973181+00:00
BTCX-00002196,2024-06-08 15:00:00+00:00,BTC,0.41,COMPRA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.973235+00:00
BTCX-00002197,2024-06-08 20:34:00+00:00,BTC,0.06,VENDA,USD,C003,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.973287+00:00
BTCX-00002198,2024-06-08 20:08:00+00:00,BTC,0.3,VENDA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.973338+00:00
BTCX-00002199,2024-06-08 19:57:00+00:00,BTC,0.15,VENDA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.973393+00:00
BTCX-00002200,2024-06-08 12:46:00+00:00,BTC,0.5,VENDA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.973447+00:00
BTCX-00002201,2024-06-08 09:17:00+00:00,BTC,0.06,COMPRA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.973505+00:00
BTCX-00002202,2024-06-08 19:37:00+00:00,BTC,0.07,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.973562+00:00
BTCX-00002203,2024-06-08 10:06:00+00:00,BTC,0.1,VENDA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.973621+00:00
BTCX-00002204,2024-06-08 10:04:00+00:00,BTC,0.32,VENDA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.973681+00:00
BTCX-00002205,2024-06-08 10:31:00+00:00,BTC,0.02,VENDA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.973739+00:00
BTCX-00002206,2024-06-08 19:04:00+00:00,BTC,0.14,VENDA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.973790+00:00
BTCX-00002207,2024-06-08 19:58:00+00:00,BTC,0.29,COMPRA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.973842+00:00
BTCX-00002208,2024-06-08 09:57:00+00:00,BTC,0.12,COMPRA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.973896+00:00
BTCX-00002209,2024-06-08 14:30:00+00:00,BTC,0.4,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.973948+00:00
BTCX-00002210,2024-06-09 10:12:00+00:00,BTC,0.39,COMPRA,USD,C001,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.974006+00:00
BTCX-00002211,2024-06-09 17:32:00+00:00,BTC,0.49,COMPRA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.974060+00:00
BTCX-00002212,2024-06-09 10:57:00+00:00,BTC,0.14,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.974112+00:00
BTCX-00002213,2024-06-09 12:05:00+00:00,BTC,0.47,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.974164+00:00
BTCX-00002214,2024-06-09 16:12:00+00:00,BTC,0.06,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.974216+00:00
BTCX-00002215,2024-06-09 19:18:00+00:00,BTC,0.3,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.974269+00:00
BTCX-00002216,2024-06-09 15:59:00+00:00,BTC,0.13,VENDA,USD,C005,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.974321+00:00
BTCX-00002217,2024-06-09 19:54:00+00:00,BTC,0.46,VENDA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.974372+00:00
BTCX-00002218,2024-06-09 18:50:00+00:00,BTC,0.5,VENDA,USD,C009,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.974428+00:00
BTCX-00002219,2024-06-09 20:31:00+00:00,BTC,0.28,VENDA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.974488+00:00
BTCX-00002220,2024-06-09 20:17:00+00:00,BTC,0.21,COMPRA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.974546+00:00
BTCX-00002221,2024-06-09 15:12:00+00:00,BTC,0.37,VENDA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.974603+00:00
BTCX-00002222,2024-06-09 10:28:00+00:00,BTC,0.11,COMPRA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.974659+00:00
BTCX-00002223,2024-06-09 18:26:00+00:00,BTC,0.19,VENDA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.974719+00:00
BTCX-00002224,2024-06-10 11:51:00+00:00,BTC,0.21,VENDA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.974777+00:00
BTCX-00002225,2024-06-10 12:04:00+00:00,BTC,0.14,VENDA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.974829+00:00
BTCX-00002226,2024-06-10 14:07:00+00:00,BTC,0.01,VENDA,USD,C007,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.974880+00:00
BTCX-00002227,2024-06-10 20:21:00+00:00,BTC,0.14,VENDA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.974935+00:00
BTCX-00002228,2024-06-10 12:35:00+00:00,BTC,0.05,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.974987+00:00
BTCX-00002229,2024-06-10 12:33:00+00:00,BTC,0.14,COMPRA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.975039+00:00
BTCX-00002230,2024-06-10 20:38:00+00:00,BTC,0.43,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.975093+00:00
BTCX-00002231,2024-06-10 15:43:00+00:00,BTC,0.49,VENDA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.975145+00:00
BTCX-00002232,2024-06-10 12:12:00+00:00,BTC,0.04,VENDA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.975196+00:00
BTCX-00002233,2024-06-10 13:26:00+00:00,BTC,0.08,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.975247+00:00
BTCX-00002234,2024-06-10 18:20:00+00:00,BTC,0.38,VENDA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.975298+00:00
BTCX-00002235,2024-06-10 09:18:00+00:00,BTC,0.02,COMPRA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.975356+00:00
BTCX-00002236,2024-06-11 15:02:00+00:00,BTC,0.35,COMPRA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.975433+00:00
BTCX-00002237,2024-06-11 09:04:00+00:00,BTC,0.31,COMPRA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.975486+00:00
BTCX-00002238,2024-06-11 13:17:00+00:00,BTC,0.21,VENDA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.975542+00:00
BTCX-00002239,2024-06-11 17:49:00+00:00,BTC,0.21,VENDA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.975600+00:00
BTCX-00002240,2024-06-11 15:19:00+00:00,BTC,0.45,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.975657+00:00
BTCX-00002241,2024-06-11 10:53:00+00:00,BTC,0.24,COMPRA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.975713+00:00
BTCX-00002242,2024-06-11 09:52:00+00:00,BTC,0.01,COMPRA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.975767+00:00
BTCX-00002243,2024-06-11 20:46:00+00:00,BTC,0.28,COMPRA,USD,C009,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.975818+00:00
BTCX-00002244,2024-06-11 12:46:00+00:00,BTC,0.24,COMPRA,USD,C005,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.975870+00:00
BTCX-00002245,2024-06-11 13:56:00+00:00,BTC,0.03,COMPRA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.975922+00:00
BTCX-00002246,2024-06-11 10:16:00+00:00,BTC,0.22,VENDA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.975973+00:00
BTCX-00002247,2024-06-11 11:59:00+00:00,BTC,0.09,VENDA,USD,C005,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.976024+00:00
BTCX-00002248,2024-06-11 14:55:00+00:00,BTC,0.1,VENDA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.976078+00:00
BTCX-00002249,2024-06-12 10:33:00+00:00,BTC,0.34,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.976135+00:00
BTCX-00002250,2024-06-12 19:31:00+00:00,BTC,0.18,VENDA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.976188+00:00
BTCX-00002251,2024-06-12 12:05:00+00:00,BTC,0.17,VENDA,USD,C004,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.976239+00:00
BTCX-00002252,2024-06-12 14:35:00+00:00,BTC,0.16,COMPRA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.976290+00:00
BTCX-00002253,2024-06-12 10:31:00+00:00,BTC,0.04,COMPRA,USD,C001,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.976341+00:00
BTCX-00002254,2024-06-12 12:29:00+00:00,BTC,0.25,COMPRA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.976392+00:00
BTCX-00002255,2024-06-12 14:13:00+00:00,BTC,0.38,VENDA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.976451+00:00
BTCX-00002256,2024-06-12 16:41:00+00:00,BTC,0.1,COMPRA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.976508+00:00
BTCX-00002257,2024-06-12 14:24:00+00:00,BTC,0.29,COMPRA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.976565+00:00
BTCX-00002258,2024-06-12 10:17:00+00:00,BTC,0.28,COMPRA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.976622+00:00
BTCX-00002259,2024-06-12 18:41:00+00:00,BTC,0.07,COMPRA,USD,C009,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.976679+00:00
BTCX-00002260,2024-06-12 20:07:00+00:00,BTC,0.16,COMPRA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.976738+00:00
BTCX-00002261,2024-06-12 13:01:00+00:00,BTC,0.31,VENDA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.976790+00:00
BTCX-00002262,2024-06-12 10:59:00+00:00,BTC,0.36,COMPRA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.976841+00:00
